centre;composante;iae_etape_code;iae_version_code;iae_etape_lib;id_polytech;redoublant;sexe;age;nationalite;bac;bac_annee;bac_mention;bac_lieu;titre_access;titre_acces_iea;titre_acces_pays;Boursier ;dernier_etablissement_code;dernier_etablissement_lib;premier_etablissement_code;premier_etablissement_lib;type_dernier_diplome_code;type_dernier_diplome_lib;regime_inscription
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT042;N;M;22;FRANCAIS(E);SVT-MA;2017;Assez bien;Tarn;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT043;N;F;22;FRANCAIS(E);SVT-SV;2017;Bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM042;N;M;20;MAROCAIN(E);0031-étran;2019;Bien;Etranger;; ;; ;0450049J;LYCEE POLY;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA075;N;M;22;FRANCAIS(E);SVT-PC;2017;Très bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1011;N;F;23;MAROCAIN(E);0031-étran;2015;Bien;Etranger;LICENCE;Externe;HERAULT; ;0342321N;U_MONTPELL;0542493S;Université de Lorraine;040;Licence;initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR050;N;M;24;FRANCAIS(E);SVT-PC;2015;Sans mention;Côte d'Or;; ;;Oui;0691774D;U_LYON 1;0211237F;Université de Bourgogne;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT044;N;M;21;FRANCAIS(E);SVT-ISN;2018;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM069;N;F;20;FRANCAIS(E);SVT-PC;2019;Bien;Côtes armo;; ;;Oui;0450855K;U_ORLEANS;0450855K;Université d'Orléans;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR051;N;F;22;FRANCAIS(E);STL-SPCL;2017;Assez bien;Ain;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM043;N;M;21;FRANCAIS(E);SVT-MA;2018;Bien;Gard;; ;;Oui;0691774D;U_LYON 1;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA076;N;M;20;FRANCAIS(E);SVT-SV;2019;Bien;Isère;; ;;Oui;0383493R;U_GRALP;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR052;N;M;20;FRANCAIS(E);SVT-ISN;2019;Assez bien;Loire;DUT;Externe;LOIRE; ;0421095M;U_ST-ETIEN;0421095M;Université Jean Monnet (Saint Etienne);011;DUT;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA077;N;F;22;FRANCAIS(E);SVT-PC;2017;Bien;Essonne;; ;; ;0691774D;U_LYON 1;0912330N;Université Paris-Saclay;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR053;N;M;21;FRANCAIS(E);S-STI;2018;Passable;Var;DUT;Externe;;Oui;0691774D;U_LYON 1;0830766G;Université de Toulon;011;DUT;initiale
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA037;N;M;22;FRANCAIS(E);SVT-PC;2017;Assez bien;Loire;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;apprentis.
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA038;N;M;25;FRANCAIS(E);LIT-MA;2014;Assez bien;Loire;; ;; ;0691774D;U_LYON 1;0691775E;Université Lyon 2;011;DUT;apprentis.
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT045;N;M;22;FRANCAIS(E);SVT-MA;2017;Bien;Val d'Oise;DUT;Externe;; ;0691774D;U_LYON 1;0931238R;Université Paris 13;011;DUT;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM070;N;F;22;FRANCAIS(E);SVT-SV;2017;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2015;N;F;22;FRANCAIS(E);SVT-SV;2017;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS014;N;F;23;FRANCAIS(E);SVT-PC;2016;Bien;Ain;; ;; ;0693623N;CPE LYON;0691774D;Université Lyon 1;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA079;N;M;20;FRANCAIS(E);SVT-PC;2019;Assez bien;Ille et Vi;DUT;Externe;SARTHE; ;0720916E;U_LE MANS;0720916E;Université du Mans;011;DUT;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT047;N;M;20;FRANCAIS(E);SVT-MA;2019;Très bien;Haut Rhin;Ingénieur;Externe;; ;0931238R;U_PARIS 13;0931238R;Université Paris 13;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM048;N;M;24;FRANCAIS(E);SVT-SV;2015;Bien;Alpes Mari;; ;; ;0691774D;U_LYON 1;0060931E;université de Nice;040;Licence;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM073;N;F;21;FRANCAIS(E);SVT-MA;2017;Très bien;Côtes armo;; ;; ;0691774D;U_LYON 1;0440984F;Université de Nantes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF064;N;M;22;FRANCAIS(E);SVT-SV;2017;Très bien;Var;; ;;Oui;0691774D;U_LYON 1;0060931E;université de Nice;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT046;N;F;21;FRANCAIS(E);SVT-PC;2017;Très bien;Savoie;; ;;Oui;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM044;N;F;22;FRANCAIS(E);SVT-MA;2017;Assez bien;Loire Atla;; ;; ;0691774D;U_LYON 1;0370800U;Université de Tours;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA078;N;F;23;FRANCAIS(E);SVT-PC;2016;Très bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF065;N;M;21;FRANCAIS(E);SVT-ISN;2018;Très bien;Nord;; ;;Oui;0590071G;LYCEE POLY;0597065J;Université de Lille;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM045;N;M;22;FRANCAIS(E);SVT-ISN;2017;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM071;N;F;22;FRANCAIS(E);SVT-PC;2017;Très bien;Eure;DUT;Externe;;Oui;0691774D;U_LYON 1;0141408E;Université de Caen Normandie;011;DUT;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM046;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM072;N;F;23;FRANCAIS(E);SVT-PC;2016;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM047;N;M;21;FRANCAIS(E);SVT-MA;2018;Très bien;Orne;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA080;N;M;21;FRANCAIS(E);SVT-PC;2018;Bien;Hérault;Sciences;Externe;; ;0691774D;U_LYON 1;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA081;N;M;20;FRANCAIS(E);S-STI;2019;Passable;Bouches Rh;DUT;Externe;NORD;Oui;0593279U;U_VALENCIE;0593279U;Université de Valenciennes;011;DUT;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF066;N;M;20;FRANCAIS(E);SVT-ISN;2019;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS015;N;M;29;FRANCAIS(E);SVT-SV;2010;Passable;Meurth Mos;; ;; ;0691774D;U_LYON 1;0542493S;Université de Lorraine;055;Diplôme de fin de 2nd cycle des études médicales et pharmaceutiques;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM049;N;F;21;CHINOIS(E);0031-étran;2018;Bien;Etranger;; ;; ;0383493R;U_GRALP;0383493R;Université Grenoble Alpes;040;Licence;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF067;O;M;21;FRANCAIS(E);SVT-MA;2018;Assez bien;Drôme;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA082;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF068;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA083;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Val d'Oise;; ;;Oui;0755890V;SORBONNE U;0755890V;Sorbonne Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA039;N;M;21;FRANCAIS(E);SVT-ISN;2018;Bien;Maine Loir;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;apprentis.
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA084;N;M;23;FRANCAIS(E);SVT-MA;2017;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA085;N;M;20;FRANCAIS(E);SVT-PC;2019;Bien;Isère;Prepa G.E.;Externe;; ;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA086;N;M;22;FRANCAIS(E);S-STI;2017;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;non financ
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF069;N;M;21;FRANCAIS(E);S-STI;2017;Très bien;Hérault;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;069;Autre diplôme de 2ème cycle que Magistère;initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR054;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Calédonie;; ;;Oui;9830003L;LYCEE TECH;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT048;N;F;23;FRANCAIS(E);SVT-MA;2016;Bien;Gard;; ;;Oui;0691774D;U_LYON 1;0342321N;Université de Montpellier;011;DUT;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2016;N;F;25;FRANCAIS(E);SVT-PC;2014;Très bien;Hte Savoie;; ;; ;0383493R;U_GRALP;0691774D;Université Lyon 1;055;Diplôme de fin de 2nd cycle des études médicales et pharmaceutiques;apprentis.
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM074;N;M;23;FRANCAIS(E);S-STI;2016;Assez bien;Bouches Rh;; ;;Oui;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;040;Licence;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA087;O;M;21;FRANCAIS(E);S-STI;2018;Bien;Loiret;; ;;Oui;0691774D;U_LYON 1;0450855K;Université d'Orléans;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1012;N;M;22;FRANCAIS(E);S-STI;2017;Assez bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF070;N;F;22;FRANCAIS(E);SVT-MA;2017;Assez bien;Alpes Mari;DUT;Externe;; ;0691774D;U_LYON 1;0060931E;université de Nice;011;DUT;cont pro
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT049;N;F;20;FRANCAIS(E);SVT-MA;2019;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF071;N;M;23;FRANCAIS(E);ESO-MA;2016;Assez bien;Ain;LICENCE;Externe;;Oui;0691774D;U_LYON 1;0691775E;Université Lyon 2;040;Licence;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM075;N;M;20;FRANCAIS(E);SVT-PC;2019;Bien;Gard;; ;;Oui;0134009M;AIX MARSEI;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF072;O;M;20;FRANCAIS(E);SVT-MA;2018;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM076;N;M;19;FRANCAIS(E);SVT-MA;2019;Très bien;Saône Loir;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;029;Autre diplôme de 1er cycle (DU,.);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA088;N;M;20;FRANCAIS(E);SVT-MA;2019;Très bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM050;N;M;21;FRANCAIS(E);SVT-PC;2018;Bien;Morbihan;; ;; ;0691774D;U_LYON 1;0440984F;Université de Nantes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT050;N;F;20;FRANCAIS(E);SVT-SV;2019;Bien;Rhône;DUT;Externe;LOIRE; ;0421095M;U_ST-ETIEN;0421095M;Université Jean Monnet (Saint Etienne);011;DUT;initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR055;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Alp Ht Pro;; ;; ;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA040;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;011;DUT;apprentis.
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA089;N;F;22;FRANCAIS(E);SVT-MA;2017;Assez bien;Pyrén Atl;; ;; ;0691774D;U_LYON 1;0333298F;Université de Bordeaux;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM077;N;F;21;FRANCAIS(E);SVT-PC;2018;Très bien;Pyrén Atl;Prepa G.E.;Externe;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT051;N;M;20;FRANCAIS(E);S-STI;2019;Bien;Var;; ;; ;0134009M;AIX MARSEI;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA090;N;M;21;FRANCAIS(E);SVT-MA;2018;Bien;Hte Garonn;LICENCE;Externe;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS016;N;M;23;FRANCAIS(E);SVT-PC;2015;Très bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;072;MASTER;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT052;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Saône Loir;DUT;Externe;;Oui;0691774D;U_LYON 1;0211237F;Université de Bourgogne;011;DUT;initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA091;N;M;20;FRANCAIS(E);SVT-MA;2018;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2017;N;M;23;FRANCAIS(E);SVT-MA;2016;Assez bien;Seine St D;; ;; ;0691774D;U_LYON 1;0931238R;Université Paris 13;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA092;N;M;20;FRANCAIS(E);SVT-ISN;2019;Très bien;Hérault;; ;; ;0342321N;U_MONTPELL;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT053;N;M;22;FRANCAIS(E);SVT-PC;2017;Assez bien;Paris;DUT;Externe;; ;0691774D;U_LYON 1;0912330N;Université Paris-Saclay;011;DUT;initiale
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1013;N;F;25;ALGERIEN(NE);0031-étran;2014;Passable;Etranger;; ;; ;;;0691774D;Université Lyon 1;503;Diplôme d'établissement étranger supérieur;initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR056;N;F;22;TUNISIEN(NE);0031-étran;2018;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF073;N;F;21;FRANCAIS(E);SVT-ISN;2018;Bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA041;N;M;22;FRANCAIS(E);S-STI;2017;Sans mention;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;apprentis.
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM078;N;F;22;FRANCAIS(E);SVT-MA;2017;Très bien;Meurth Mos;; ;; ;0691774D;U_LYON 1;0542493S;Université de Lorraine;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA093;N;M;23;FRANCAIS(E);S-STI;2017;Bien;Hte Savoie;DUT;Externe;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;011;DUT;initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS017;N;M;28;FRANCAIS(E);SVT-SV;2011;Très bien;Yonne;; ;; ;0691774D;U_LYON 1;0211237F;Université de Bourgogne;055;Diplôme de fin de 2nd cycle des études médicales et pharmaceutiques;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF074;N;M;21;FRANCAIS(E);SVT-MA;2018;Assez bien;Ardèche;; ;;Oui;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM079;N;F;23;FRANCAIS(E);SVT-SV;2016;Très bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;MPL012;116;M2 Système information GS;2122M2SIGS005;N;M;27;ALGERIEN(NE);0031-étran;2012;Bien;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;503;Diplôme d'établissement étranger supérieur;apprentis.
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM051;N;M;20;FRANCAIS(E);S-STI;2019;Bien;Savoie;; ;;Oui;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF075;N;M;20;FRANCAIS(E);S-STI;2018;Bien;Ain;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT054;N;M;22;FRANCAIS(E);SVT-MA;2017;Assez bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM080;N;F;20;FRANCAIS(E);SVT-ISN;2019;Bien;Paris;; ;; ;0912330N;PARIS SACL;0912330N;Université Paris-Saclay;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM081;N;F;20;FRANCAIS(E);SVT-MA;2019;Bien;Drôme;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM082;N;F;21;FRANCAIS(E);SVT-PC;2018;Très bien;Indre Loir;; ;; ;0691774D;U_LYON 1;0370800U;Université de Tours;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF076;N;F;22;CAMEROUNAIS(E);SVT-MA;2016;Passable;Etranger;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM083;N;F;21;FRANCAIS(E);SVT-SV;2018;Bien;Loire Atla;Ingénieur;Externe;;Oui;0691774D;U_LYON 1;0370800U;Université de Tours;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA094;N;M;23;FRANCAIS(E);S-STI;2016;Bien;Isère;DEUG;Externe;; ;0691774D;U_LYON 1;0342321N;Université de Montpellier;013;DEUG;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM084;N;F;21;FRANCAIS(E);SVT-PC;2018;Bien;Hts Seine;; ;;Oui;0691774D;U_LYON 1;0755890V;Sorbonne Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM085;N;F;21;DJIBOUTIEN(NE);SVT-SV;2017;Très bien;Loire Atla;; ;;Oui;0691774D;U_LYON 1;0440984F;Université de Nantes;040;Licence;initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM052;N;M;20;FRANCAIS(E);SVT-MA;2018;Assez bien;Essonne;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF077;N;M;22;FRANCAIS(E);ESO-MA;2017;Bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT055;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Isère;Ingénieur;Externe;RHONE;Oui;0134009M;AIX MARSEI;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM086;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR057;N;M;21;FRANCAIS(E);STI2D;2019;Assez bien;Vaucluse;BTS;Externe;HAUTE CORSE; ;7200583W;LYCEE TECH;0691774D;Université Lyon 1;503;Diplôme d'établissement étranger supérieur;initiale
